
Текущее время
Время сумматора:       12:44:59 20.08.22

Время компьютера:      12:45:09 20.08.22
Разница:                - 10 секунд(а) 

Расширенная версия

ревизия:              0
версия:               4.18.0000
номер сборки:         0
дата сборки:          00:00:00 00.00.00
заводской номер:      65535
логический номер:     32

количество каналов:   64
количество групп:     32
количество трехминут: 40
количество получасов: 2976 (62 суток)
количество суток:     14
количество месяцев:   12

К. трансформации для энергии
канал 1       1,00000       
канал 2       1,00000       
канал 3       1,00000       
канал 4       1,00000       

К. преобразования для получасов
канал 1       10000,00000   
канал 2       10000,00000   
канал 3       10000,00000   
канал 4       10000,00000   

Импульсы по каналам за сутки: -00  20.08.22
              канал 1       канал 2       канал 3       канал 4       
07:30         0,00000       0,00000       0,00000       0,00000       
08:00         0,00850       0,00000       0,00000       0,00350       
08:30         0,02550       0,00000       0,00000       0,01150       
09:00         0,00000       0,00000       0,00000       0,00000       
09:30         0,00000       0,00000       0,00000       0,00000       
10:00         0,00000       0,00000       0,00000       0,00000       
10:30         0,00000       0,00000       0,00000       0,00000       
11:00         0,00000       0,00000       0,00000       0,00000       
11:30         0,00000       0,00000       0,00000       0,00000       
12:00         0,00000       0,00000       0,00000       0,00000       
12:30         0,00000       0,00000       0,00000       0,00000       
13:00         0,00000       0,00000       0,00000       0,00000       
13:30         0,00000       0,00000       0,00000       0,00000       
14:00         0,00000       0,00000       0,00000       0,00000       
14:30         0,00000       0,00000       0,00000       0,00000       
15:00         0,00000       0,00000       0,00000       0,00000       
15:30         0,00000       0,00000       0,00000       0,00000       
16:00         0,00000       0,00000       0,00000       0,00000       
16:30         0,00000       0,00000       0,00000       0,00000       
17:00         0,00000       0,00000       0,00000       0,00000       
17:30         0,00000       0,00000       0,00000       0,00000       
18:00         0,02600       0,00000       0,00000       0,01100       
18:30         0,04150       0,00000       0,00000       0,01800       
19:00         0,00000       0,00000       0,00000       0,00000       
19:30         0,02050       0,00000       0,00000       0,00850       
20:00         0,02050       0,00000       0,00000       0,00850       
20:30         0,01700       0,00000       0,00000       0,00700       
21:00         0,04000       0,00000       0,00000       0,01700       
21:30         0,04000       0,00000       0,00000       0,01700       
22:00         0,04250       0,00000       0,00000       0,01800       
22:30         0,04050       0,00000       0,00000       0,01750       
23:00         0,03100       0,00000       0,00000       0,01350       
23:30         0,00000       0,00000       0,00000       0,00000       
------------------------------------------------------------------------------------
всего:        0,35350       0,00000       0,00000       0,15100       

Энергия по группам за сутки: -10  10.08.22
              группа 1      группа 2      группа 3      группа 4      
00:00         0,00000       0,00000       0,00000       0,00000       
00:30         0,00000       0,00000       0,00000       0,00000       
01:00         0,00000       0,00000       0,00000       0,00000       
01:30         0,00000       0,00000       0,00000       0,00000       
02:00         0,00000       0,00000       0,00000       0,00000       
02:30         0,00000       0,00000       0,00000       0,00000       
03:00         0,00000       0,00000       0,00000       0,00000       
03:30         0,00000       0,00000       0,00000       0,00000       
04:00         0,00000       0,00000       0,00000       0,00000       
04:30         0,00000       0,00000       0,00000       0,00000       
05:00         0,00000       0,00000       0,00000       0,00000       
05:30         0,00000       0,00000       0,00000       0,00000       
06:00         0,00000       0,00000       0,00000       0,00000       
06:30         0,00000       0,00000       0,00000       0,00000       
07:00         0,00000       0,00000       0,00000       0,00000       
07:30         0,00000       0,00000       0,00000       0,00000       
08:00         0,00000       0,00000       0,00000       0,00000       
08:30         0,00000       0,00000       0,00000       0,00000       
09:00         0,00000       0,00000       0,00000       0,00000       
09:30         0,00000       0,00000       0,00000       0,00000       
10:00         0,00000       0,00000       0,00000       0,00000       
10:30         0,00000       0,00000       0,00000       0,00000       
11:00         0,00000       0,00000       0,00000       0,00000       
11:30         0,00900       0,00000       0,00000       0,00350       
12:00         0,00000       0,00000       0,00000       0,00000       
12:30         0,00000       0,00000       0,00000       0,00000       
13:00         0,00000       0,00000       0,00000       0,00000       
13:30         0,00000       0,00000       0,00000       0,00000       
14:00         0,00000       0,00000       0,00000       0,00000       
14:30         0,00000       0,00000       0,00000       0,00000       
15:00         0,00000       0,00000       0,00000       0,00000       
15:30         0,00000       0,00000       0,00000       0,00000       
16:00         0,00000       0,00000       0,00000       0,00000       
16:30         0,00000       0,00000       0,00000       0,00000       
17:00         0,00000       0,00000       0,00000       0,00000       
17:30         0,00000       0,00000       0,00000       0,00000       
18:00         0,01550       0,00000       0,00000       0,00650       
18:30         0,03750       0,00000       0,00000       0,01650       
19:00         0,03050       0,00000       0,00000       0,01350       
19:30         0,03150       0,00000       0,00000       0,01300       
20:00         0,04100       0,00000       0,00000       0,01750       
20:30         0,00400       0,00000       0,00000       0,00150       
21:00         0,02200       0,00000       0,00000       0,00900       
21:30         0,03850       0,00000       0,00000       0,01650       
22:00         0,04050       0,00000       0,00000       0,01750       
22:30         0,03500       0,00000       0,00000       0,01500       
23:00         0,00000       0,00000       0,00000       0,00000       
23:30         0,00000       0,00000       0,00000       0,00000       
------------------------------------------------------------------------------------
всего:        0,30500       0,00000       0,00000       0,13000       

Энергия по группам за сутки: -11  09.08.22
              группа 1      группа 2      группа 3      группа 4      
00:00         0,00000       0,00000       0,00000       0,00000       
00:30         0,00000       0,00000       0,00000       0,00000       
01:00         0,00000       0,00000       0,00000       0,00000       
01:30         0,00000       0,00000       0,00000       0,00000       
02:00         0,00000       0,00000       0,00000       0,00000       
02:30         0,00000       0,00000       0,00000       0,00000       
03:00         0,00000       0,00000       0,00000       0,00000       
03:30         0,00000       0,00000       0,00000       0,00000       
04:00         0,00000       0,00000       0,00000       0,00000       
04:30         0,00000       0,00000       0,00000       0,00000       
05:00         0,00000       0,00000       0,00000       0,00000       
05:30         0,00000       0,00000       0,00000       0,00000       
06:00         0,00000       0,00000       0,00000       0,00000       
06:30         0,00000       0,00000       0,00000       0,00000       
07:00         0,00000       0,00000       0,00000       0,00000       
07:30         0,00000       0,00000       0,00000       0,00000       
08:00         0,00000       0,00000       0,00000       0,00000       
08:30         0,00000       0,00000       0,00000       0,00000       
09:00         0,00000       0,00000       0,00000       0,00000       
09:30         0,00000       0,00000       0,00000       0,00000       
10:00         0,00000       0,00000       0,00000       0,00000       
10:30         0,00000       0,00000       0,00000       0,00000       
11:00         0,00000       0,00000       0,00000       0,00000       
11:30         0,00000       0,00000       0,00000       0,00000       
12:00         0,00000       0,00000       0,00000       0,00000       
12:30         0,00000       0,00000       0,00000       0,00000       
13:00         0,00000       0,00000       0,00000       0,00000       
13:30         0,00000       0,00000       0,00000       0,00000       
14:00         0,00000       0,00000       0,00000       0,00000       
14:30         0,00000       0,00000       0,00000       0,00000       
15:00         0,00000       0,00000       0,00000       0,00000       
15:30         0,00000       0,00000       0,00000       0,00000       
16:00         0,00000       0,00000       0,00000       0,00000       
16:30         0,00000       0,00000       0,00000       0,00000       
17:00         0,00000       0,00000       0,00000       0,00000       
17:30         0,00000       0,00000       0,00000       0,00000       
18:00         0,00000       0,00000       0,00000       0,00000       
18:30         0,02300       0,00000       0,00000       0,00900       
19:00         0,04000       0,00000       0,00000       0,01750       
19:30         0,02200       0,00000       0,00000       0,01000       
20:00         0,00000       0,00000       0,00000       0,00000       
20:30         0,00000       0,00000       0,00000       0,00000       
21:00         0,02550       0,00000       0,00000       0,01050       
21:30         0,04100       0,00000       0,00000       0,01750       
22:00         0,04350       0,00000       0,00000       0,01850       
22:30         0,03350       0,00000       0,00000       0,01450       
23:00         0,00000       0,00000       0,00000       0,00000       
23:30         0,00000       0,00000       0,00000       0,00000       
------------------------------------------------------------------------------------
всего:        0,22850       0,00000       0,00000       0,09750       

Энергия по группам за сутки: -12  08.08.22
              группа 1      группа 2      группа 3      группа 4      
00:00         0,00000       0,00000       0,00000       0,00000       
00:30         0,00000       0,00000       0,00000       0,00000       
01:00         0,00000       0,00000       0,00000       0,00000       
01:30         0,00000       0,00000       0,00000       0,00000       
02:00         0,00000       0,00000       0,00000       0,00000       
02:30         0,00000       0,00000       0,00000       0,00000       
03:00         0,00000       0,00000       0,00000       0,00000       
03:30         0,00000       0,00000       0,00000       0,00000       
04:00         0,00000       0,00000       0,00000       0,00000       
04:30         0,00000       0,00000       0,00000       0,00000       
05:00         0,00000       0,00000       0,00000       0,00000       
05:30         0,00000       0,00000       0,00000       0,00000       
06:00         0,00000       0,00000       0,00000       0,00000       
06:30         0,00000       0,00000       0,00000       0,00000       
07:00         0,00000       0,00000       0,00000       0,00000       
07:30         0,00000       0,00000       0,00000       0,00000       
08:00         0,00000       0,00000       0,00000       0,00000       
08:30         0,00000       0,00000       0,00000       0,00000       
09:00         0,00000       0,00000       0,00000       0,00000       
09:30         0,00000       0,00000       0,00000       0,00000       
10:00         0,00000       0,00000       0,00000       0,00000       
10:30         0,00000       0,00000       0,00000       0,00000       
11:00         0,00000       0,00000       0,00000       0,00000       
11:30         0,00000       0,00000       0,00000       0,00000       
12:00         0,00000       0,00000       0,00000       0,00000       
12:30         0,00000       0,00000       0,00000       0,00000       
13:00         0,00000       0,00000       0,00000       0,00000       
13:30         0,00000       0,00000       0,00000       0,00000       
14:00         0,00000       0,00000       0,00000       0,00000       
14:30         0,00000       0,00000       0,00000       0,00000       
15:00         0,00000       0,00000       0,00000       0,00000       
15:30         0,00000       0,00000       0,00000       0,00000       
16:00         0,00000       0,00000       0,00000       0,00000       
16:30         0,00000       0,00000       0,00000       0,00000       
17:00         0,00000       0,00000       0,00000       0,00000       
17:30         0,00000       0,00000       0,00000       0,00000       
18:00         0,00000       0,00000       0,00000       0,00000       
18:30         0,00000       0,00000       0,00000       0,00000       
19:00         0,02550       0,00000       0,00000       0,01000       
19:30         0,03950       0,00000       0,00000       0,01650       
20:00         0,03050       0,00000       0,00000       0,01400       
20:30         0,00000       0,00000       0,00000       0,00050       
21:00         0,00950       0,00000       0,00000       0,00350       
21:30         0,03700       0,00000       0,00000       0,01650       
22:00         0,04350       0,00000       0,00000       0,01850       
22:30         0,01800       0,00000       0,00000       0,00800       
23:00         0,00000       0,00000       0,00000       0,00000       
23:30         0,00000       0,00000       0,00000       0,00000       
------------------------------------------------------------------------------------
всего:        0,20350       0,00000       0,00000       0,08750       

Энергия по группам за сутки: -13  07.08.22
              группа 1      группа 2      группа 3      группа 4      
00:00         0,00000       0,00000       0,00000       0,00000       
00:30         0,00000       0,00000       0,00000       0,00000       
01:00         0,00000       0,00000       0,00000       0,00000       
01:30         0,00000       0,00000       0,00000       0,00000       
02:00         0,00000       0,00000       0,00000       0,00000       
02:30         0,00000       0,00000       0,00000       0,00000       
03:00         0,00000       0,00000       0,00000       0,00000       
03:30         0,00000       0,00000       0,00000       0,00000       
04:00         0,00000       0,00000       0,00000       0,00000       
04:30         0,00000       0,00000       0,00000       0,00000       
05:00         0,00000       0,00000       0,00000       0,00000       
05:30         0,00000       0,00000       0,00000       0,00000       
06:00         0,00000       0,00000       0,00000       0,00000       
06:30         0,00000       0,00000       0,00000       0,00000       
07:00         0,00000       0,00000       0,00000       0,00000       
07:30         0,00000       0,00000       0,00000       0,00000       
08:00         0,00000       0,00000       0,00000       0,00000       
08:30         0,00000       0,00000       0,00000       0,00000       
09:00         0,00000       0,00000       0,00000       0,00000       
09:30         0,01450       0,00000       0,00000       0,00600       
10:00         0,00000       0,00000       0,00000       0,00000       
10:30         0,00000       0,00000       0,00000       0,00000       
11:00         0,00000       0,00000       0,00000       0,00000       
11:30         0,00000       0,00000       0,00000       0,00000       
12:00         0,00000       0,00000       0,00000       0,00000       
12:30         0,00000       0,00000       0,00000       0,00000       
13:00         0,00000       0,00000       0,00000       0,00000       
13:30         0,00000       0,00000       0,00000       0,00000       
14:00         0,00000       0,00000       0,00000       0,00000       
14:30         0,00000       0,00000       0,00000       0,00000       
15:00         0,00000       0,00000       0,00000       0,00000       
15:30         0,00000       0,00000       0,00000       0,00000       
16:00         0,00000       0,00000       0,00000       0,00000       
16:30         0,00000       0,00000       0,00000       0,00000       
17:00         0,00000       0,00000       0,00000       0,00000       
17:30         0,00000       0,00000       0,00000       0,00000       
18:00         0,00000       0,00000       0,00000       0,00000       
18:30         0,00000       0,00000       0,00000       0,00000       
19:00         0,00000       0,00000       0,00000       0,00000       
19:30         0,00000       0,00000       0,00000       0,00000       
20:00         0,00000       0,00000       0,00000       0,00000       
20:30         0,00000       0,00000       0,00000       0,00000       
21:00         0,00000       0,00000       0,00000       0,00000       
21:30         0,00000       0,00000       0,00000       0,00000       
22:00         0,00000       0,00000       0,00000       0,00000       
22:30         0,00000       0,00000       0,00000       0,00000       
23:00         0,00000       0,00000       0,00000       0,00000       
23:30         0,00000       0,00000       0,00000       0,00000       
------------------------------------------------------------------------------------
всего:        0,01450       0,00000       0,00000       0,00600       

Энергия по группам за сутки: -14  06.08.22
              группа 1      группа 2      группа 3      группа 4      
00:00         0,00000       0,00000       0,00000       0,00000       
00:30         0,00000       0,00000       0,00000       0,00000       
01:00         0,00000       0,00000       0,00000       0,00000       
01:30         0,00000       0,00000       0,00000       0,00000       
02:00         0,00000       0,00000       0,00000       0,00000       
02:30         0,00000       0,00000       0,00000       0,00000       
03:00         0,00000       0,00000       0,00000       0,00000       
03:30         0,00000       0,00000       0,00000       0,00000       
04:00         0,00000       0,00000       0,00000       0,00000       
04:30         0,00000       0,00000       0,00000       0,00000       
05:00         0,00000       0,00000       0,00000       0,00000       
05:30         0,00000       0,00000       0,00000       0,00000       
06:00         0,00000       0,00000       0,00000       0,00000       
06:30         0,00000       0,00000       0,00000       0,00000       
07:00         0,00000       0,00000       0,00000       0,00000       
07:30         0,00000       0,00000       0,00000       0,00000       
08:00         0,00000       0,00000       0,00000       0,00000       
08:30         0,00000       0,00000       0,00000       0,00000       
09:00         0,00000       0,00000       0,00000       0,00000       
09:30         0,00000       0,00000       0,00000       0,00000       
10:00         0,00000       0,00000       0,00000       0,00000       
10:30         0,00000       0,00000       0,00000       0,00000       
11:00         0,00000       0,00000       0,00000       0,00000       
11:30         0,00000       0,00000       0,00000       0,00000       
12:00         0,00000       0,00000       0,00000       0,00000       
12:30         0,00000       0,00000       0,00000       0,00000       
13:00         0,00450       0,00000       0,00000       0,00150       
13:30         0,04050       0,00000       0,00000       0,01750       
14:00         0,03950       0,00000       0,00000       0,01750       
14:30         0,02350       0,00000       0,00000       0,01200       
15:00         0,00100       0,00000       0,00000       0,00450       
15:30         0,01500       0,00000       0,00000       0,00950       
16:00         0,03950       0,00000       0,00000       0,01750       
16:30         0,03900       0,00000       0,00000       0,01700       
17:00         0,04050       0,00000       0,00000       0,01750       
17:30         0,03100       0,00000       0,00000       0,01350       
18:00         0,00500       0,00000       0,00000       0,00200       
18:30         0,00000       0,00000       0,00000       0,00000       
19:00         0,02700       0,00000       0,00000       0,01200       
19:30         0,03900       0,00000       0,00000       0,01700       
20:00         0,01900       0,00000       0,00000       0,00800       
20:30         0,04050       0,00000       0,00000       0,01750       
21:00         0,04200       0,00000       0,00000       0,01750       
21:30         0,04250       0,00000       0,00000       0,01800       
22:00         0,04150       0,00000       0,00000       0,01750       
22:30         0,03600       0,00000       0,00000       0,01550       
23:00         0,00000       0,00000       0,00000       0,00000       
23:30         0,00000       0,00000       0,00000       0,00000       
------------------------------------------------------------------------------------
всего:        0,56650       0,00000       0,00000       0,25300       

Энергия по группам за сутки: -15  05.08.22
              группа 1      группа 2      группа 3      группа 4      
00:00         0,03900       0,00000       0,00000       0,01750       
00:30         0,00000       0,00000       0,00000       0,00000       
01:00         0,00000       0,00000       0,00000       0,00000       
01:30         0,00000       0,00000       0,00000       0,00000       
02:00         0,00000       0,00000       0,00000       0,00000       
02:30         0,00000       0,00000       0,00000       0,00000       
03:00         0,00000       0,00000       0,00000       0,00000       
03:30         0,00000       0,00000       0,00000       0,00000       
04:00         0,00000       0,00000       0,00000       0,00000       
04:30         0,00000       0,00000       0,00000       0,00000       
05:00         0,00000       0,00000       0,00000       0,00000       
05:30         0,00000       0,00000       0,00000       0,00000       
06:00         0,00000       0,00000       0,00000       0,00000       
06:30         0,00000       0,00000       0,00000       0,00000       
07:00         0,00000       0,00000       0,00000       0,00000       
07:30         0,00000       0,00000       0,00000       0,00000       
08:00         0,00000       0,00000       0,00000       0,00000       
08:30         0,03600       0,00000       0,00000       0,01550       
09:00         0,00850       0,00000       0,00000       0,00400       
09:30         0,00000       0,00000       0,00000       0,00000       
10:00         0,00000       0,00000       0,00000       0,00000       
10:30         0,00000       0,00000       0,00000       0,00000       
11:00         0,00000       0,00000       0,00000       0,00000       
11:30         0,00000       0,00000       0,00000       0,00000       
12:00         0,00000       0,00000       0,00000       0,00000       
12:30         0,00000       0,00000       0,00000       0,00000       
13:00         0,00000       0,00000       0,00000       0,00000       
13:30         0,00000       0,00000       0,00000       0,00000       
14:00         0,00000       0,00000       0,00000       0,00000       
14:30         0,00000       0,00000       0,00000       0,00000       
15:00         0,00000       0,00000       0,00000       0,00000       
15:30         0,00000       0,00000       0,00000       0,00000       
16:00         0,00250       0,00000       0,00000       0,00100       
16:30         0,01750       0,00000       0,00000       0,00750       
17:00         0,02650       0,00000       0,00000       0,01100       
17:30         0,03800       0,00000       0,00000       0,01700       
18:00         0,01300       0,00000       0,00000       0,00500       
18:30         0,01300       0,00000       0,00000       0,00500       
19:00         0,03400       0,00000       0,00000       0,01450       
19:30         0,00000       0,00000       0,00000       0,00000       
20:00         0,00000       0,00000       0,00000       0,00000       
20:30         0,00000       0,00000       0,00000       0,00000       
21:00         0,00950       0,00000       0,00000       0,00400       
21:30         0,03950       0,00000       0,00000       0,01650       
22:00         0,04000       0,00000       0,00000       0,01700       
22:30         0,04000       0,00000       0,00000       0,01750       
23:00         0,00850       0,00000       0,00000       0,00350       
23:30         0,00000       0,00000       0,00000       0,00000       
------------------------------------------------------------------------------------
всего:        0,36550       0,00000       0,00000       0,15650       

Энергия по группам за сутки: -16  04.08.22
              группа 1      группа 2      группа 3      группа 4      
00:00         0,00000       0,00000       0,00000       0,00000       
00:30         0,00000       0,00000       0,00000       0,00000       
01:00         0,00000       0,00000       0,00000       0,00000       
01:30         0,00000       0,00000       0,00000       0,00000       
02:00         0,00000       0,00000       0,00000       0,00000       
02:30         0,00000       0,00000       0,00000       0,00000       
03:00         0,00000       0,00000       0,00000       0,00000       
03:30         0,00000       0,00000       0,00000       0,00000       
04:00         0,00000       0,00000       0,00000       0,00000       
04:30         0,00000       0,00000       0,00000       0,00000       
05:00         0,00000       0,00000       0,00000       0,00000       
05:30         0,00000       0,00000       0,00000       0,00000       
06:00         0,00000       0,00000       0,00000       0,00000       
06:30         0,00000       0,00000       0,00000       0,00000       
07:00         0,00000       0,00000       0,00000       0,00000       
07:30         0,00000       0,00000       0,00000       0,00000       
08:00         0,00000       0,00000       0,00000       0,00000       
08:30         0,00000       0,00000       0,00000       0,00000       
09:00         0,00000       0,00000       0,00000       0,00000       
09:30         0,00000       0,00000       0,00000       0,00000       
10:00         0,00000       0,00000       0,00000       0,00000       
10:30         0,00000       0,00000       0,00000       0,00000       
11:00         0,00000       0,00000       0,00000       0,00000       
11:30         0,00000       0,00000       0,00000       0,00000       
12:00         0,00000       0,00000       0,00000       0,00000       
12:30         0,00000       0,00000       0,00000       0,00000       
13:00         0,00000       0,00000       0,00000       0,00000       
13:30         0,00000       0,00000       0,00000       0,00000       
14:00         0,00000       0,00000       0,00000       0,00000       
14:30         0,00000       0,00000       0,00000       0,00000       
15:00         0,00000       0,00000       0,00000       0,00000       
15:30         0,00000       0,00000       0,00000       0,00000       
16:00         0,00000       0,00000       0,00000       0,00000       
16:30         0,04000       0,00000       0,00000       0,01750       
17:00         0,03900       0,00000       0,00000       0,01700       
17:30         0,03800       0,00000       0,00000       0,01650       
18:00         0,03900       0,00000       0,00000       0,01750       
18:30         0,03050       0,00000       0,00000       0,01350       
19:00         0,02750       0,00000       0,00000       0,01150       
19:30         0,03900       0,00000       0,00000       0,01750       
20:00         0,03900       0,00000       0,00000       0,01700       
20:30         0,01350       0,00000       0,00000       0,00550       
21:00         0,01350       0,00000       0,00000       0,00550       
21:30         0,03950       0,00000       0,00000       0,01700       
22:00         0,04100       0,00000       0,00000       0,01750       
22:30         0,04250       0,00000       0,00000       0,01750       
23:00         0,03800       0,00000       0,00000       0,01750       
23:30         0,04050       0,00000       0,00000       0,01800       
------------------------------------------------------------------------------------
всего:        0,52050       0,00000       0,00000       0,22650       

Энергия по группам за сутки: -17  03.08.22
              группа 1      группа 2      группа 3      группа 4      
00:00         0,00000       0,00000       0,00000       0,00000       
00:30         0,00000       0,00000       0,00000       0,00000       
01:00         0,00000       0,00000       0,00000       0,00000       
01:30         0,00000       0,00000       0,00000       0,00000       
02:00         0,00000       0,00000       0,00000       0,00000       
02:30         0,00000       0,00000       0,00000       0,00000       
03:00         0,00000       0,00000       0,00000       0,00000       
03:30         0,00000       0,00000       0,00000       0,00000       
04:00         0,00000       0,00000       0,00000       0,00000       
04:30         0,00000       0,00000       0,00000       0,00000       
05:00         0,00000       0,00000       0,00000       0,00000       
05:30         0,00000       0,00000       0,00000       0,00000       
06:00         0,00000       0,00000       0,00000       0,00000       
06:30         0,00000       0,00000       0,00000       0,00000       
07:00         0,00000       0,00000       0,00000       0,00000       
07:30         0,00000       0,00000       0,00000       0,00000       
08:00         0,00000       0,00000       0,00000       0,00000       
08:30         0,00000       0,00000       0,00000       0,00000       
09:00         0,00000       0,00000       0,00000       0,00000       
09:30         0,00000       0,00000       0,00000       0,00000       
10:00         0,00000       0,00000       0,00000       0,00000       
10:30         0,00000       0,00000       0,00000       0,00000       
11:00         0,00000       0,00000       0,00000       0,00000       
11:30         0,00000       0,00000       0,00000       0,00000       
12:00         0,00000       0,00000       0,00000       0,00000       
12:30         0,00000       0,00000       0,00000       0,00000       
13:00         0,00000       0,00000       0,00000       0,00000       
13:30         0,00000       0,00000       0,00000       0,00000       
14:00         0,00000       0,00000       0,00000       0,00000       
14:30         0,00000       0,00000       0,00000       0,00000       
15:00         0,00000       0,00000       0,00000       0,00000       
15:30         0,00000       0,00000       0,00000       0,00000       
16:00         0,00000       0,00000       0,00000       0,00000       
16:30         0,00000       0,00000       0,00000       0,00000       
17:00         0,00000       0,00000       0,00000       0,00000       
17:30         0,00000       0,00000       0,00000       0,00000       
18:00         0,00750       0,00000       0,00000       0,00300       
18:30         0,04100       0,00000       0,00000       0,01700       
19:00         0,03900       0,00000       0,00000       0,01650       
19:30         0,00000       0,00000       0,00000       0,00000       
20:00         0,00000       0,00000       0,00000       0,00000       
20:30         0,00550       0,00000       0,00000       0,00200       
21:00         0,04150       0,00000       0,00000       0,01750       
21:30         0,04000       0,00000       0,00000       0,01700       
22:00         0,04500       0,00000       0,00000       0,01900       
22:30         0,04200       0,00000       0,00000       0,01800       
23:00         0,00850       0,00000       0,00000       0,00350       
23:30         0,00000       0,00000       0,00000       0,00000       
------------------------------------------------------------------------------------
всего:        0,27000       0,00000       0,00000       0,11350       

Энергия по группам за сутки: -18  02.08.22
              группа 1      группа 2      группа 3      группа 4      
00:00         0,00000       0,00000       0,00000       0,00000       
00:30         0,00000       0,00000       0,00000       0,00000       
01:00         0,00000       0,00000       0,00000       0,00000       
01:30         0,00000       0,00000       0,00000       0,00000       
02:00         0,00000       0,00000       0,00000       0,00000       
02:30         0,00000       0,00000       0,00000       0,00000       
03:00         0,00000       0,00000       0,00000       0,00000       
03:30         0,00000       0,00000       0,00000       0,00000       
04:00         0,00000       0,00000       0,00000       0,00000       
04:30         0,00000       0,00000       0,00000       0,00000       
05:00         0,00000       0,00000       0,00000       0,00000       
05:30         0,00000       0,00000       0,00000       0,00000       
06:00         0,00000       0,00000       0,00000       0,00000       
06:30         0,00000       0,00000       0,00000       0,00000       
07:00         0,00000       0,00000       0,00000       0,00000       
07:30         0,00000       0,00000       0,00000       0,00000       
08:00         0,00000       0,00000       0,00000       0,00000       
08:30         0,00000       0,00000       0,00000       0,00000       
09:00         0,00000       0,00000       0,00000       0,00000       
09:30         0,00000       0,00000       0,00000       0,00000       
10:00         0,00000       0,00000       0,00000       0,00000       
10:30         0,00000       0,00000       0,00000       0,00000       
11:00         0,00000       0,00000       0,00000       0,00000       
11:30         0,00000       0,00000       0,00000       0,00000       
12:00         0,00000       0,00000       0,00000       0,00000       
12:30         0,00000       0,00000       0,00000       0,00000       
13:00         0,00000       0,00000       0,00000       0,00000       
13:30         0,00000       0,00000       0,00000       0,00000       
14:00         0,00000       0,00000       0,00050       0,00000       
14:30         0,00050       0,00000       0,00100       0,00000       
15:00         0,00000       0,00000       0,00000       0,00000       
15:30         0,00000       0,00000       0,00000       0,00000       
16:00         0,00050       0,00000       0,00100       0,00000       
16:30         0,00000       0,00000       0,00000       0,00000       
17:00         0,00050       0,00000       0,00100       0,00000       
17:30         0,00050       0,00000       0,00150       0,00000       
18:00         0,00050       0,00000       0,00150       0,00000       
18:30         0,00050       0,00000       0,00050       0,00000       
19:00         0,00050       0,00000       0,00150       0,00000       
19:30         0,00050       0,00000       0,00150       0,00000       
20:00         0,00050       0,00000       0,00040       0,00000       
20:30         0,00000       0,00000       0,00000       0,00000       
21:00         0,01550       0,00000       0,00000       0,00600       
21:30         0,04150       0,00000       0,00000       0,01750       
22:00         0,04250       0,00000       0,00000       0,01850       
22:30         0,02350       0,00000       0,00000       0,01000       
23:00         0,00000       0,00000       0,00000       0,00000       
23:30         0,00000       0,00000       0,00000       0,00000       
------------------------------------------------------------------------------------
всего:        0,12750       0,00000       0,01040       0,05200       

Энергия по группам за сутки: -19  01.08.22
              группа 1      группа 2      группа 3      группа 4      
00:00         0,00000       0,00000       0,00000       0,00000       
00:30         0,00000       0,00000       0,00000       0,00000       
01:00         0,00000       0,00000       0,00000       0,00000       
01:30         0,00000       0,00000       0,00000       0,00000       
02:00         0,00000       0,00000       0,00000       0,00000       
02:30         0,00000       0,00000       0,00000       0,00000       
03:00         0,00000       0,00000       0,00000       0,00000       
03:30         0,00000       0,00000       0,00000       0,00000       
04:00         0,00000       0,00000       0,00000       0,00000       
04:30         0,00000       0,00000       0,00000       0,00000       
05:00         0,00000       0,00000       0,00000       0,00000       
05:30         0,00000       0,00000       0,00000       0,00000       
06:00         0,00000       0,00000       0,00000       0,00000       
06:30         0,00000       0,00000       0,00000       0,00000       
07:00         0,00000       0,00000       0,00000       0,00000       
07:30         0,00000       0,00000       0,00000       0,00000       
08:00         0,00000       0,00000       0,00000       0,00000       
08:30         0,00000       0,00000       0,00000       0,00000       
09:00         0,00000       0,00000       0,00000       0,00000       
09:30         0,00000       0,00000       0,00000       0,00000       
10:00         0,00000       0,00000       0,00000       0,00000       
10:30         0,00000       0,00000       0,00000       0,00000       
11:00         0,00000       0,00000       0,00000       0,00000       
11:30         0,00000       0,00000       0,00000       0,00000       
12:00         0,00000       0,00000       0,00000       0,00000       
12:30         0,00000       0,00000       0,00000       0,00000       
13:00         0,00000       0,00000       0,00000       0,00000       
13:30         0,00000       0,00000       0,00000       0,00000       
14:00         0,00000       0,00000       0,00000       0,00000       
14:30         0,00000       0,00000       0,00000       0,00000       
15:00         0,00000       0,00000       0,00000       0,00000       
15:30         0,00000       0,00000       0,00000       0,00000       
16:00         0,00000       0,00000       0,00000       0,00000       
16:30         0,00000       0,00000       0,00000       0,00000       
17:00         0,00000       0,00000       0,00000       0,00000       
17:30         0,00000       0,00000       0,00000       0,00000       
18:00         0,00000       0,00000       0,00000       0,00000       
18:30         0,00000       0,00000       0,00000       0,00000       
19:00         0,00000       0,00000       0,00000       0,00000       
19:30         0,00050       0,00000       0,00100       0,00000       
20:00         0,00050       0,00000       0,00150       0,00000       
20:30         0,00050       0,00000       0,00150       0,00000       
21:00         0,00100       0,00000       0,00150       0,00000       
21:30         0,00000       0,00000       0,00000       0,00000       
22:00         0,00000       0,00000       0,00000       0,00000       
22:30         0,00000       0,00000       0,00000       0,00000       
23:00         0,00000       0,00000       0,00000       0,00000       
